pc_code,pc_description,unit,country_name,quantity,Per unit,categoryName,categoryID,Value,year
G8,Other Precious And Base Metals,Na,Australia,7221,0.952178,Metals,2,6875.677338,2014
I9,Othr Rubber Prodct Excpt Footw,Na,Australia,31008,20.148813,Rubber Products,5,624774.3935,2013
S6,Petroleum Products,Ton,Australia,1507662,10.000022,Petroleum Products,13,15076653.17,2018
K9,"Plastc Sht, Film, Plts Etc",Kgs,Australia,6173806,4.786307,Plastic Products,8,29549730.87,2017
B8,Plastic Containers,Ton,Australia,504,0.086529,Plastic Products,8,43.610616,2015
K8,Plastic Raw Materials,Ton,Australia,4570,2.688642,Plastic Products,8,12287.09394,2018
L4,Products Of Iron And Steel,Na,Australia,4596,0.003242,Metals,2,14.900232,2019
O3,Pumps Of All Types,Na,Australia,408,0.192145,Machinery and parts,10,78.39516,2015
O6,"Railwy Trnsprt Equipmnts, Prts",Na,Australia,4509,2.692698,Machinery and parts,10,12141.37528,2017
F5,Rechargable Batteries,Kgs,Australia,25,3.059497,Accumulators and Batteries,9,76.487425,2015
Q7,Rmg Silk,Na,Australia,6103,0.161882,Fabric Materials,14,987.965846,2016
Q9,Rmg Wool,Na,Australia,4914,0.29068,Fabric Materials,14,1428.40152,2018
S3,Silk Carpet,Sqm,Australia,8247,4.033934,Fabric Materials,14,33267.8537,2020
G7,Silver,Kgs,Australia,129,30.853696,Metals,2,3980.126784,2012
Q5,"Wollen Yarn,Fabrics,Madeupsetc",Na,Australia,940,0.046154,Fabric Materials,14,43.38476,2015
M1,Zinc And Products Made Of Zinc,Ton,Australia,542,1.597778,Metals,2,865.995676,2015
H9,Agro Chemicals,Kgs,Afghanistan,70,0.003963,Fertilizers,3,0.27741,2015
L5,"Aluminium, Products Of Aluminm",Ton,Afghanistan,13700,0.052331,Metals,2,716.9347,2018
I8,Auto Tyres And Tubes,Nos,Afghanistan,249751,0.324124,Machinery and Parts,5,80950.29312,2018
H4,Ayush And Herbal Products,Kgs,Afghanistan,3028869,6.374757,Cosmetics,6,19308303.86,2015
H5,"Bulk Drugs, Drug Intermediates",Kgs,Afghanistan,2861656,0.006245,Chemicals,7,17871.04172,2014
S2,Carpet(Excl. Silk) Handmade,Sqm,Afghanistan,4235616,0.031394,Handicrafts,12,132972.9287,2020
L6,Copper And Prdcts Made Of Copr,Ton,Afghanistan,781038,0.006004,Metals,2,4689.352152,2019
P8,"Cotton Fabrics, Madeups Etc.",Na,Afghanistan,4135055,0.00072,Fabric Materials,14,2977.2396,2012
P7,Cotton Yarn,Ton,Afghanistan,234438,0.000317,Fabric Materials,14,74.316846,2020
H8,"Drug Formulations, Biologicals",Kgs,Afghanistan,3297150,0.002885,Chemicals,7,9512.27775,2019
H7,Dyes,Kgs,Afghanistan,1138,0.000639,Dyes,7,0.727182,2015
M4,Electrodes,Kgs,Afghanistan,2027,0.000744,Accumulators and Batteries,9,1.508088,2018
P2,Microwave ,Na,Afghanistan,1788,0.031673,Electronic Components,11,56.631324,2014
P3,Washing Machine,Na,Afghanistan,4600,0.001227,Electronic Components,11,5.6442,2019
H2,Fertilizers Crude,Ton,Afghanistan,2538,0.201195,Fertilizers,3,510.63291,2020
H3,Fertilizers Manufactured,Ton,Afghanistan,1352,0.003963,Fertilizers,3,5.357976,2017
F8,Finished Leather,Kgs,Afghanistan,974,0.052331,Leather Products,1,50.970394,2018
I2,Inorganic Chemicals,Kgs,Afghanistan,357,0.324124,Chemicals,7,115.712268,2012
L3,Iron And Steel,Ton,Afghanistan,1302,6.374757,Metals,2,8299.933614,2014
G3,Leather Footwear Component,Kgs,Afghanistan,2210669,0.006245,Leather Products,1,13805.62791,2015
G1,Leather Garments,Kgs,Afghanistan,171163,0.031394,Leather Products,1,5373.491222,2015
Q3,"Manmade Yarn,Fabrics,Madeups",Na,Afghanistan,3324830,0.006004,Fabric Materials,14,19962.27932,2017
O5,Motor Vehicle/Cars,Nos,Afghanistan,3783998,0.00072,Machinery and parts,10,2724.47856,2017
Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,Afghanistan,1209057,0.000317,Fabric Materials,14,383.271069,2020
I3,Organic Chemicals,Kgs,Afghanistan,451324,0.002885,Chemicals,7,1302.06974,2020
M2,Oth Non Ferous Metal And Prodc,Kgs,Afghanistan,2325654,0.000639,Metals,2,1486.092906,2016
S6,Petroleum Products,Ton,Afghanistan,748,0.000744,Petroleum Products,13,0.556512,2020
K9,"Plastc Sht, Film, Plts Etc",Kgs,Afghanistan,3887,0.031673,Plastic Products,8,123.112951,2015
K8,Plastic Raw Materials,Ton,Afghanistan,1869,0.001227,Plastic Products,8,2.293263,2014
Q7,Rmg Silk,Na,Afghanistan,2977,0.201195,Fabric Materials,14,598.957515,2012
Q9,Rmg Wool,Na,Afghanistan,1650,1.821386,Fabric Materials,14,3005.2869,2019
Q5,"Wollen Yarn,Fabrics,Madeupsetc",Na,Afghanistan,4232,0.006107,Fabric Materials,14,25.844824,2012
L6,Copper And Prdcts Made Of Copr,Ton,,1793664,0.000696,Metals,2,1248.390144,2015
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,2015
,,,,,,,,,2015
,,,,,,,,,2014
,,,,,,,,,2012
,,,,,,,,,2020
,,,,,,,,,2019
,,,,,,,,,2017
,,,,,,,,,2013
,,,,,,,,,2012
,,,,,,,,,2013
,,,,,,,,,2017
,,,,,,,,,2014
,,,,,,,,,2018
,,,,,,,,,2014
,,,,,,,,,2015
,,,,,,,,,2018
,,,,,,,,,2012
,,,,,,,,,2015
,,,,,,,,,2012
,,,,,,,,,2016
,,,,,,,,,2013
,,,,,,,,,2012
,,,,,,,,,2018
,,,,,,,,,2020
,,,,,,,,,2020
,,,,,,,,,2014
,,,,,,,,,2020
,,,,,,,,,2014
,,,,,,,,,2013
,,,,,,,,,2012
,,,,,,,,,2013
,,,,,,,,,2012
,,,,,,,,,2015
,,,,,,,,,2018
,,,,,,,,,2015
,,,,,,,,,2017
,,,,,,,,,2012
,,,,,,,,,2016
,,,,,,,,,2020
,,,,,,,,,2018
,,,,,,,,,2018
,,,,,,,,,2014
,,,,,,,,,2015
,,,,,,,,,2014
,,,,,,,,,2020
,,,,,,,,,2013
,,,,,,,,,2019
,,,,,,,,,2014
,,,,,,,,,2019
,,,,,,,,,2014
,,,,,,,,,2016
,,,,,,,,,2013
,,,,,,,,,2017
,,,,,,,,,2020
,,,,,,,,,2013
,,,,,,,,,2016
,,,,,,,,,2012
,,,,,,,,,2016
,,,,,,,,,2017
,,,,,,,,,2013
,,,,,,,,,2016
,,,,,,,,,2017
,,,,,,,,,2016
,,,,,,,,,2018
,,,,,,,,,2016
,,,,,,,,,2016
,,,,,,,,,2020
,,,,,,,,,2017
,,,,,,,,,2016
,,,,,,,,,2020
,,,,,,,,,2012
,,,,,,,,,2015
,,,,,,,,,2019
,,,,,,,,,2017
,,,,,,,,,2020
,,,,,,,,,2018
,,,,,,,,,2017
,,,,,,,,,2020
,,,,,,,,,2016
,,,,,,,,,2018
,,,,,,,,,2012
,,,,,,,,,2020
,,,,,,,,,2015
,,,,,,,,,2015
,,,,,,,,,2017
,,,,,,,,,2014
,,,,,,,,,2013
,,,,,,,,,2020
,,,,,,,,,2012
,,,,,,,,,2016
,,,,,,,,,2020
,,,,,,,,,2020
,,,,,,,,,2018
,,,,,,,,,2020
,,,,,,,,,2017
,,,,,,,,,2016
,,,,,,,,,2020
,,,,,,,,,2012
,,,,,,,,,2016
,,,,,,,,,2016
,,,,,,,,,2013
,,,,,,,,,2012
,,,,,,,,,2020
,,,,,,,,,2012
,,,,,,,,,2018
,,,,,,,,,2019
,,,,,,,,,2014
,,,,,,,,,2019
,,,,,,,,,2016
,,,,,,,,,2019
,,,,,,,,,2020
,,,,,,,,,2013
,,,,,,,,,2012
,,,,,,,,,2019
,,,,,,,,,2016
,,,,,,,,,2016
,,,,,,,,,2018
,,,,,,,,,2014
,,,,,,,,,2018
,,,,,,,,,2019
,,,,,,,,,2013
,,,,,,,,,2015
,,,,,,,,,2020
,,,,,,,,,2012
,,,,,,,,,2018
,,,,,,,,,2014
,,,,,,,,,2012
,,,,,,,,,2019
,,,,,,,,,2013
,,,,,,,,,2020
,,,,,,,,,2012
,,,,,,,,,2013
,,,,,,,,,2014
,,,,,,,,,2019
,,,,,,,,,2019
,,,,,,,,,2017
,,,,,,,,,2013
,,,,,,,,,2015
,,,,,,,,,2013
,,,,,,,,,2014
,,,,,,,,,2013
,,,,,,,,,2016
,,,,,,,,,2012
,,,,,,,,,2015
,,,,,,,,,2014
,,,,,,,,,2019
,,,,,,,,,2014
,,,,,,,,,2019
,,,,,,,,,2019
,,,,,,,,,2020
,,,,,,,,,2016
,,,,,,,,,2014
,,,,,,,,,2020
,,,,,,,,,2017
,,,,,,,,,2014
,,,,,,,,,2018
,,,,,,,,,2020
,,,,,,,,,2015
,,,,,,,,,2017
,,,,,,,,,2017
,,,,,,,,,2013
,,,,,,,,,2015
,,,,,,,,,2014
,,,,,,,,,2016
,,,,,,,,,2018
,,,,,,,,,2014
,,,,,,,,,2012
,,,,,,,,,2018
,,,,,,,,,2013
,,,,,,,,,2017
,,,,,,,,,2018
,,,,,,,,,2013
,,,,,,,,,2016
,,,,,,,,,2016
,,,,,,,,,2019
,,,,,,,,,2016
,,,,,,,,,2017
,,,,,,,,,2016
,,,,,,,,,2012
,,,,,,,,,2017
,,,,,,,,,2012
,,,,,,,,,2018
,,,,,,,,,2020
,,,,,,,,,2015
,,,,,,,,,2012
,,,,,,,,,2015
,,,,,,,,,2015
,,,,,,,,,2015
,,,,,,,,,2015
,,,,,,,,,2019
,,,,,,,,,2017
,,,,,,,,,2020
,,,,,,,,,2013
,,,,,,,,,2012
,,,,,,,,,2017
,,,,,,,,,2012
,,,,,,,,,2020
,,,,,,,,,2013
,,,,,,,,,2013
,,,,,,,,,2017
,,,,,,,,,2014
,,,,,,,,,2016
,,,,,,,,,2020
,,,,,,,,,2012
,,,,,,,,,2012
,,,,,,,,,2012
,,,,,,,,,2014
,,,,,,,,,2018
,,,,,,,,,2012
,,,,,,,,,2014
,,,,,,,,,2014
,,,,,,,,,2013
,,,,,,,,,2016
,,,,,,,,,2020
,,,,,,,,,2012
,,,,,,,,,2018
,,,,,,,,,2018
,,,,,,,,,2019
,,,,,,,,,2017
,,,,,,,,,2017
,,,,,,,,,2017
,,,,,,,,,2019
,,,,,,,,,2013
,,,,,,,,,2013
,,,,,,,,,2017
,,,,,,,,,2019
,,,,,,,,,2013
,,,,,,,,,2016
,,,,,,,,,2013
,,,,,,,,,2017
,,,,,,,,,2012
,,,,,,,,,2018
,,,,,,,,,2020
,,,,,,,,,2016
,,,,,,,,,2018
,,,,,,,,,2015
,,,,,,,,,2013
,,,,,,,,,2012
,,,,,,,,,2014
,,,,,,,,,2016
,,,,,,,,,2015
,,,,,,,,,2015
,,,,,,,,,2017
,,,,,,,,,2017
,,,,,,,,,2012
,,,,,,,,,2014
,,,,,,,,,2020
,,,,,,,,,2016
,,,,,,,,,2013
,,,,,,,,,2015
,,,,,,,,,2014
,,,,,,,,,2019
,,,,,,,,,2013
,,,,,,,,,2017
,,,,,,,,,2018
,,,,,,,,,2014
,,,,,,,,,2020
,,,,,,,,,2016
,,,,,,,,,2020
,,,,,,,,,2020
,,,,,,,,,2013
,,,,,,,,,2012
,,,,,,,,,2015
,,,,,,,,,2015
,,,,,,,,,2018
,,,,,,,,,2012
,,,,,,,,,2013
,,,,,,,,,2015
,,,,,,,,,2019
,,,,,,,,,2012
,,,,,,,,,2017
,,,,,,,,,2018
,,,,,,,,,2018
,,,,,,,,,2015
,,,,,,,,,2016
,,,,,,,,,2016
,,,,,,,,,2014
,,,,,,,,,2018
,,,,,,,,,2013
,,,,,,,,,2018
,,,,,,,,,2012
,,,,,,,,,2015
,,,,,,,,,2016
,,,,,,,,,2018
,,,,,,,,,2019
,,,,,,,,,2015
,,,,,,,,,2016
,,,,,,,,,2014
,,,,,,,,,2016
,,,,,,,,,2017
,,,,,,,,,2019
,,,,,,,,,2014
,,,,,,,,,2017
,,,,,,,,,2020
,,,,,,,,,2019
,,,,,,,,,2018
,,,,,,,,,2016
,,,,,,,,,2018
,,,,,,,,,2020
,,,,,,,,,2017
,,,,,,,,,2012
,,,,,,,,,2020
,,,,,,,,,2019
,,,,,,,,,2020
,,,,,,,,,2019
,,,,,,,,,2015
,,,,,,,,,2016
,,,,,,,,,2012
,,,,,,,,,2019
,,,,,,,,,2013
,,,,,,,,,2013
,,,,,,,,,2015
,,,,,,,,,2018
,,,,,,,,,2018
,,,,,,,,,2014
,,,,,,,,,2019
,,,,,,,,,2019
,,,,,,,,,2018
,,,,,,,,,2012
,,,,,,,,,2012
,,,,,,,,,2015
,,,,,,,,,2012
,,,,,,,,,2017
,,,,,,,,,2012
,,,,,,,,,2013
,,,,,,,,,2015
,,,,,,,,,2018
,,,,,,,,,2013
,,,,,,,,,2014
,,,,,,,,,2016
,,,,,,,,,2017
,,,,,,,,,2014
,,,,,,,,,2012
,,,,,,,,,2019
,,,,,,,,,2017
,,,,,,,,,2015
,,,,,,,,,2020
,,,,,,,,,2014
,,,,,,,,,2013
,,,,,,,,,2018
,,,,,,,,,2013
,,,,,,,,,2017
,,,,,,,,,2014
,,,,,,,,,2013
,,,,,,,,,2018
,,,,,,,,,2013
,,,,,,,,,2014
,,,,,,,,,2017
,,,,,,,,,2014
,,,,,,,,,2013
,,,,,,,,,2015
,,,,,,,,,2019
,,,,,,,,,2016
,,,,,,,,,2015
,,,,,,,,,2012
,,,,,,,,,2015
,,,,,,,,,2020
,,,,,,,,,2018
,,,,,,,,,2012
,,,,,,,,,2018
,,,,,,,,,2016
,,,,,,,,,2017
,,,,,,,,,2013
,,,,,,,,,2019
,,,,,,,,,2012
,,,,,,,,,2015
,,,,,,,,,2013
,,,,,,,,,2020
,,,,,,,,,2020
,,,,,,,,,2020
,,,,,,,,,2012
,,,,,,,,,2012
,,,,,,,,,2016
,,,,,,,,,2020
,,,,,,,,,2018
,,,,,,,,,2014
,,,,,,,,,2017
,,,,,,,,,2020
,,,,,,,,,2020
,,,,,,,,,2013
,,,,,,,,,2012
,,,,,,,,,2012
,,,,,,,,,2015
,,,,,,,,,2017
,,,,,,,,,2014
,,,,,,,,,2017
,,,,,,,,,2017
,,,,,,,,,2016
,,,,,,,,,2014
,,,,,,,,,2016
,,,,,,,,,2019
,,,,,,,,,2012
